"Cancer_Type","Dataset","Regulation","Input_Class","Selection_Criterion","Input_Gene_Count","Correction_Method","Domain_Scope","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,18,9,1,0.111111111111111,0.0555555555555556,"KEGG:00061","KEGG","Fatty acid biosynthesis",8716,9,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,8716,9,9,1,0.0010325837540156,"KEGG:00000","KEGG","KEGG root term",8716,1,""
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,41,9,1,0.111111111111111,0.024390243902439,"KEGG:04216","KEGG","Ferroptosis",8716,302,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,358,9,2,0.222222222222222,0.00558659217877095,"KEGG:04151","KEGG","PI3K-Akt signaling pathway",8716,294,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,157,9,1,0.111111111111111,0.00636942675159236,"KEGG:04148","KEGG","Efferocytosis",8716,292,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,83,9,1,0.111111111111111,0.0120481927710843,"KEGG:04146","KEGG","Peroxisome",8716,291,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,149,9,1,0.111111111111111,0.00671140939597315,"KEGG:04145","KEGG","Phagosome",8716,290,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,217,9,1,0.111111111111111,0.00460829493087558,"KEGG:04081","KEGG","Hormone signaling",8716,271,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,76,9,1,0.111111111111111,0.0131578947368421,"KEGG:03320","KEGG","PPAR signaling pathway",8716,243,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,199,9,1,0.111111111111111,0.0050251256281407,"KEGG:03040","KEGG","Spliceosome",8716,220,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,108,9,1,0.111111111111111,0.00925925925925926,"KEGG:03013","KEGG","Nucleocytoplasmic transport",8716,214,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,140,9,1,0.111111111111111,0.00714285714285714,"KEGG:03008","KEGG","Ribosome biogenesis in eukaryotes",8716,212,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,96,9,1,0.111111111111111,0.0104166666666667,"KEGG:01522","KEGG","Endocrine resistance",8716,201,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,84,9,1,0.111111111111111,0.0119047619047619,"KEGG:01232","KEGG","Nucleotide metabolism",8716,192,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,57,9,1,0.111111111111111,0.0175438596491228,"KEGG:01212","KEGG","Fatty acid metabolism",8716,189,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,1564,9,2,0.222222222222222,0.00127877237851662,"KEGG:01100","KEGG","Metabolic pathways",8716,184,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,57,9,1,0.111111111111111,0.0175438596491228,"KEGG:00240","KEGG","Pyrimidine metabolism",8716,25,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,43,9,1,0.111111111111111,0.0232558139534884,"KEGG:00071","KEGG","Fatty acid degradation",8716,11,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,366,9,1,0.111111111111111,0.00273224043715847,"KEGG:05014","KEGG","Amyotrophic lateral sclerosis",8716,429,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,130,9,1,0.111111111111111,0.00769230769230769,"KEGG:04926","KEGG","Relaxin signaling pathway",8716,397,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,70,9,1,0.111111111111111,0.0142857142857143,"KEGG:04920","KEGG","Adipocytokine signaling pathway",8716,391,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,122,9,1,0.111111111111111,0.00819672131147541,"KEGG:04919","KEGG","Thyroid hormone signaling pathway",8716,390,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,138,9,1,0.111111111111111,0.0072463768115942,"KEGG:04915","KEGG","Estrogen signaling pathway",8716,386,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,233,9,2,0.222222222222222,0.00858369098712446,"KEGG:04820","KEGG","Cytoskeleton in muscle cells",8716,380,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,229,9,2,0.222222222222222,0.00873362445414847,"KEGG:04810","KEGG","Regulation of actin cytoskeleton",8716,378,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,234,9,1,0.111111111111111,0.00427350427350427,"KEGG:04714","KEGG","Thermogenesis",8716,362,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,115,9,1,0.111111111111111,0.00869565217391304,"KEGG:04670","KEGG","Leukocyte transendothelial migration",8716,356,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,118,9,1,0.111111111111111,0.00847457627118644,"KEGG:04668","KEGG","TNF signaling pathway",8716,355,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,92,9,1,0.111111111111111,0.0108695652173913,"KEGG:04657","KEGG","IL-17 signaling pathway",8716,348,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,93,9,1,0.111111111111111,0.010752688172043,"KEGG:04640","KEGG","Hematopoietic cell lineage",8716,346,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,155,9,1,0.111111111111111,0.00645161290322581,"KEGG:04514","KEGG","Cell adhesion molecule (CAM) interaction",8716,325,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,215,9,1,0.111111111111111,0.00465116279069767,"KEGG:05417","KEGG","Lipid and atherosclerosis",8716,510,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,204,9,1,0.111111111111111,0.00490196078431373,"KEGG:05415","KEGG","Diabetic cardiomyopathy",8716,508,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,41,9,1,0.111111111111111,0.024390243902439,"KEGG:05219","KEGG","Bladder cancer",8716,486,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,106,9,1,0.111111111111111,0.00943396226415094,"KEGG:05215","KEGG","Prostate cancer",8716,482,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,323,9,1,0.111111111111111,0.00309597523219814,"KEGG:05206","KEGG","MicroRNAs in cancer",8716,474,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,204,9,2,0.222222222222222,0.00980392156862745,"KEGG:05205","KEGG","Proteoglycans in cancer",8716,473,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,331,9,2,0.222222222222222,0.00604229607250755,"KEGG:05165","KEGG","Human papillomavirus infection",8716,462,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,225,9,1,0.111111111111111,0.00444444444444444,"KEGG:05163","KEGG","Human cytomegalovirus infection",8716,460,"KEGG:00000"
"Melanoma","GSE99898","Downregulated","Exploratory_Candidates","Raw P < 0.05; |log2FC| >= 1.0",25,"g_SCS","annotated","query_1",FALSE,1,163,9,1,0.111111111111111,0.00613496932515337,"KEGG:05161","KEGG","Hepatitis B",8716,458,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,0.671935551565898,190,37,4,0.108108108108108,0.0210526315789474,"KEGG:03010","KEGG","Ribosome",8716,213,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,1564,37,3,0.0810810810810811,0.00191815856777494,"KEGG:01100","KEGG","Metabolic pathways",8716,184,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,44,37,1,0.027027027027027,0.0227272727272727,"KEGG:00970","KEGG","Aminoacyl-tRNA biosynthesis",8716,155,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,22,37,1,0.027027027027027,0.0454545454545455,"KEGG:00900","KEGG","Terpenoid backbone biosynthesis",8716,131,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,37,37,1,0.027027027027027,0.027027027027027,"KEGG:00670","KEGG","One carbon pool by folate",8716,116,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,31,37,1,0.027027027027027,0.032258064516129,"KEGG:00630","KEGG","Glyoxylate and dicarboxylate metabolism",8716,109,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,49,37,1,0.027027027027027,0.0204081632653061,"KEGG:00514","KEGG","Other types of O-glycan biosynthesis",8716,68,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,36,37,1,0.027027027027027,0.0277777777777778,"KEGG:00512","KEGG","Mucin type O-glycan biosynthesis",8716,66,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,39,37,1,0.027027027027027,0.0256410256410256,"KEGG:00260","KEGG","Glycine, serine and threonine metabolism",8716,29,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,136,37,1,0.027027027027027,0.00735294117647059,"KEGG:00190","KEGG","Oxidative phosphorylation",8716,19,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,8716,37,37,1,0.00424506654428637,"KEGG:00000","KEGG","KEGG root term",8716,1,""
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,158,37,1,0.027027027027027,0.00632911392405063,"KEGG:04110","KEGG","Cell cycle",8716,273,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,199,37,3,0.0810810810810811,0.0150753768844221,"KEGG:04082","KEGG","Neuroactive ligand signaling",8716,272,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,217,37,1,0.027027027027027,0.00460829493087558,"KEGG:04081","KEGG","Hormone signaling",8716,271,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,367,37,2,0.0540540540540541,0.00544959128065395,"KEGG:04080","KEGG","Neuroactive ligand-receptor interaction",8716,270,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,191,37,1,0.027027027027027,0.00523560209424084,"KEGG:04062","KEGG","Chemokine signaling pathway",8716,262,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,291,37,1,0.027027027027027,0.00343642611683849,"KEGG:04060","KEGG","Cytokine-cytokine receptor interaction",8716,260,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,223,37,1,0.027027027027027,0.00448430493273543,"KEGG:04024","KEGG","cAMP signaling pathway",8716,259,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,251,37,1,0.027027027027027,0.00398406374501992,"KEGG:04020","KEGG","Calcium signaling pathway",8716,257,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,237,37,1,0.027027027027027,0.00421940928270042,"KEGG:04014","KEGG","Ras signaling pathway",8716,254,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,199,37,2,0.0540540540540541,0.0100502512562814,"KEGG:03040","KEGG","Spliceosome",8716,220,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,42,37,2,0.0540540540540541,0.0476190476190476,"KEGG:03022","KEGG","Basal transcription factors",8716,218,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,30,37,1,0.027027027027027,0.0333333333333333,"KEGG:01523","KEGG","Antifolate resistance",8716,202,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,154,37,1,0.027027027027027,0.00649350649350649,"KEGG:01240","KEGG","Biosynthesis of cofactors",8716,193,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,74,37,1,0.027027027027027,0.0135135135135135,"KEGG:01230","KEGG","Biosynthesis of amino acids",8716,191,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,116,37,1,0.027027027027027,0.00862068965517241,"KEGG:01200","KEGG","Carbon metabolism",8716,187,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,399,37,1,0.027027027027027,0.0025062656641604,"KEGG:04519","KEGG","Cadherin signaling",8716,328,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,154,37,1,0.027027027027027,0.00649350649350649,"KEGG:04518","KEGG","Integrin signaling",8716,327,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,297,37,2,0.0540540540540541,0.00673400673400673,"KEGG:04517","KEGG","IgSF CAM signaling",8716,326,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,89,37,1,0.027027027027027,0.0112359550561798,"KEGG:04512","KEGG","ECM-receptor interaction",8716,324,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,202,37,1,0.027027027027027,0.00495049504950495,"KEGG:04510","KEGG","Focal adhesion",8716,323,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,157,37,1,0.027027027027027,0.00636942675159236,"KEGG:04390","KEGG","Hippo signaling pathway",8716,320,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,215,37,1,0.027027027027027,0.00465116279069767,"KEGG:04382","KEGG","Cornified envelope formation",8716,319,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,133,37,2,0.0540540540540541,0.0150375939849624,"KEGG:04380","KEGG","Osteoclast differentiation",8716,318,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,138,37,1,0.027027027027027,0.0072463768115942,"KEGG:04371","KEGG","Apelin signaling pathway",8716,317,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,183,37,1,0.027027027027027,0.00546448087431694,"KEGG:04360","KEGG","Axon guidance",8716,314,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,358,37,2,0.0540540540540541,0.00558659217877095,"KEGG:04151","KEGG","PI3K-Akt signaling pathway",8716,294,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,157,37,2,0.0540540540540541,0.0127388535031847,"KEGG:04148","KEGG","Efferocytosis",8716,292,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,149,37,2,0.0540540540540541,0.0134228187919463,"KEGG:04145","KEGG","Phagosome",8716,290,"KEGG:00000"
"Ovarian cancer","GSE156699","Upregulated","Primary_Strict_DEGs","BH adjusted P < 0.05; |log2FC| >= 1.0",223,"g_SCS","annotated","query_1",FALSE,1,172,37,1,0.027027027027027,0.00581395348837209,"KEGG:04141","KEGG","Protein processing in endoplasmic reticulum",8716,287,"KEGG:00000"
